,0
ATM,0
FBXW4,0
LRFN2,0
ZCCHC8,0
THEM6,0
FBXO32,0
ATP11B,0
PIP4P2,0
PIP4K2C,0
SNAPC3,0
PLCH1,0
PITHD1,0
THAP6,0
LRP6,0
PITPNA,0
THOC1,0
ATL3,0
HLCS,0
PLCL1,0
PIK3CA,0
ARX,0
ASB6,0
ATF7IP,0
ATG13,0
FBXO44,0
ATP5MC1,0
ZC3H7A,0
FBXL4,0
ASAH1,0
ATP5F1B,0
ASB13,0
ATP5F1C,0
SPTY2D1,0
ATP5F1E,0
FCSK,0
ATG14,0
PLK3,0
ATG101,0
ATG16L1,0
ATF4,0
RASA3,0
PKN2,0
ZC3H14,0
FAM219B,1
TBRG4,1
SNX21,1
ME1,1
KPTN,1
GPR19,1
TCEAL4,1
EXTL2,1
METRNL,1
METTL26,1
GMPPA,1
EIF4E2,1
KIN,1
FITM2,1
KLHL9,1
MPRIP,1
SMIM32,1
TMCO1,1
LYRM7,1
ME3,1
ME2,1
KIF5C,1
TMCC3,1
MAP7D1,1
EYA3,1
TATDN3,1
TAF3,1
KRI1,1
LYPD6,1
TMEM50B,1
LMAN2L,1
TCEAL8,1
GAS8,1
SLC9A3R2,1
TCERG1L,1
KMT5B,1
METTL22,1
EXOC6B,1
EXOSC7,1
FIBP,1
EXOC7,1
FHL2,1
TOR1B,1
MPG,1
EIF4ENIF1,1
KPNA1,1
TMED5,1
EXOSC1,1
DPP3,1
TIMM29,1
SNX27,1
GLO1,1
DPH5,1
TOR1AIP2,1
TMEM209,1
EXOC3,1
GAS2L1,1
FHOD3,1
LRIF1,1
DPYD,1
SLC35C2,1
DPY30,1
KHSRP,1
TOPORS,1
MDN1,1
MAP7,1
MPLKIP,1
SLC52A2,1
FBXO6,1
EIF4H,1
MAP3K4,1
MAP4K2,1
LMBR1L,1
FNTB,1
KHDRBS2,1
MRGBP,1
MAEA,1
SEMA5B,1
KHDC4,1
TPST1,1
DNAJB4,1
MED7,1
MRPL35,1
DNAJB9,1
MED13,1
SIPA1L1,1
SLC30A5,1
FCHO1,1
MRPL33,1
TM2D2,1
MAD2L1,1
THAP5,1
GEMIN5,1
DNAJC11,1
SIRT5,1
FGD3,1
DNAJC15,1
KIF3C,1
GEMIN2,1
SLC29A2,1
FAM118A,1
GET3,1
DNAJB1,1
SLC7A1,1
MED23,1
DMAC2L,1
TAF5L,1
KLF3,1
MRPL41,1
SEMA4F,1
MED25,1
KLHDC10,1
MRPL4,1
FAM120B,1
DNAJC17,1
DMXL1,1
MRPL39,1
MRPL38,1
TACO1,1
KIF26A,1
SIDT2,1
TBCE,1
LPGAT1,1
FER,1
SNRNP27,1
KLHDC8B,1
THAP4,1
TBCC,1
MRPL28,1
TACC1,1
MAN1B1,1
FBXW5,1
TM9SF4,1
LZTFL1,1
FADD,1
SEPHS1,1
MRPL10,1
MAP1S,1
LYST,1
LONP1,1
DNM1,1
MRNIP,1
MAP1A,1
SNU13,1
KBTBD2,1
GID4,1
METTL6,1
ELAVL4,1
SIRT7,1
KDM4C,1
MEPCE,1
KCTD18,1
TP53RK,1
DNTTIP1,1
FBXW2,1
MAP2K1,1
MRFAP1L1,1
FAM168B,1
LZTR1,1
TPRA1,1
KDM6A,1
DNAJC2,1
DNAJC21,1
SIRT6,1
SLC27A4,1
TAF9B,1
FGF1,1
TM7SF3,1
FAM160A2,1
MACO1,1
SLC25A44,1
TBL2,1
MRPL19,1
MEIOB,1
DNAJC8,1
FAM162A,1
MANSC1,1
M6PR,1
TPM3,1
TBL3,1
GGPS1,1
LZTS1,1
EMC9,1
DNAJC5,1
TCP11L1,1
MORC3,1
DRG2,1
TMEM150C,1
