,human,chimp,macaque
DMPK,0.3312407547935569,0.7148809942837542,0.004143565460115669
DNAJA1,0.0006871057738786983,0.002312529097835276,0.008872891203879088
DNAJA2,0.0009381695567183034,0.4627098442878125,0.23304010048173326
DNAJA3,0.389305207433916,0.07780819110228716,0.7749010935865617
DNAJA4,0.986014816028065,0.5921106358013049,0.26955010655815426
DNAJB1,0.5730168291333066,0.05755540530760736,0.4939758915136754
DNAJB12,0.009824220493755137,0.7057364805666121,0.6074172626842063
DNAJB14,0.008600304293825913,0.5664274480070741,0.32761780614157926
DNAJB2,0.0029911184546157097,0.33590935505085284,0.11179155042163337
DNAJB4,0.16211286132909525,0.25165633163143714,0.2966000212509263
DNAJB5,0.028248845108741105,0.7862170380996314,0.03421723848337129
DNAJB6,0.06835734161452055,0.587851538775513,0.013883954915533505
DNAJC1,0.18815846165413955,0.5581647745371527,0.2620866909733197
DNAJC11,0.23576407654513762,0.23888917656296196,0.7523511705147419
DNAJC15,0.7013403891219986,0.5447390312390243,0.08017573694347119
DNAJC18,0.7076023019621669,0.4147502426368094,0.5744781058032793
DNAJC19,0.4476501213696933,0.8035698024444575,0.010357389095222089
DNAJC2,0.0008221369695207718,0.13008636566269335,0.6492815954649305
DNAJC24,0.7838434977648044,0.11030902328443827,0.718442089394387
DNAJC3,0.12078492760299683,0.305590026156451,0.41531098174842696
DNAJC4,6.444594051471473e-06,0.03164589308110052,0.004111127368241174
DNAJC5,0.005014322606030967,0.4407644872355537,0.5435954635764066
DNAJC7,0.18962026355972528,0.7736252107961565,0.011201673397248391
DNAJC8,0.38412378597717967,0.12598725091514387,0.09645644157760173
DNAJC9,0.8020821263757707,0.30349808282754354,0.01269689447497789
DNAL4,0.03416759444240217,0.13467450963479402,0.09803411604054575
DNLZ,0.4863848618609862,0.6253787348838575,9.150564017305771e-05
DNM1,1.7966192864286382e-07,3.2243096068378016e-08,0.255099117025118
DNM1L,0.001209415991923034,0.0007884947008636537,0.042743503277695605
DNM2,0.2867399693988225,0.05030749757865146,0.07513551956268304
DNPEP,0.3927024299398843,0.7546034753696403,4.0175983826133605e-05
DNPH1,0.9466936166129232,0.042392866575077674,0.5935897375414287
DNTTIP1,0.39934151527987155,0.5058897060793386,0.07494079391977818
DNTTIP2,0.09560335909014081,0.12798328373745638,0.11080856400390847
DOCK3,7.93897334761889e-06,0.01695497917719413,0.040794711796522325
DOCK7,0.4767305105120814,0.6761674315609381,0.38515239015551056
DOHH,0.08992551428783047,0.0809530092076201,0.2660727544222486
DOK4,0.0018001466767550813,0.7466715708035616,0.010029567283502978
DOK5,0.07495748541198044,0.0032320599404518594,0.0005925013747601443
DOP1A,0.26273507805186264,0.21940598633031116,0.5303306368543784
DOP1B,0.005702386866500209,0.5708291458964452,0.02775546517212782
DPAGT1,0.43537366957027546,0.7627784354927879,0.7152069473608105
DPCD,0.43899402330367365,0.5804930254846361,0.5053817873920177
DPF1,0.09447543409144617,0.4339130700919708,0.20542368210769638
DPH2,0.2642412222874447,0.5071137286539267,0.3194082832135229
DPH3,0.18852509200631656,0.14259209155452188,0.04286535434623798
DPH5,0.7041356853457383,0.6173982172007109,0.28124513363701864
DPH7,0.07791647407922374,0.013010076856027586,0.21574378865121865
DPM1,0.37907034191447453,0.4674343321671942,0.30990580857815364
DPM2,0.11143562487990698,0.07474515142888867,0.025928207410173168
DPP3,0.9687056156945518,0.0971839703149128,0.08686236188092238
DPP7,0.5645929103447029,0.14221535170137753,0.6619744208342585
DPP9,0.6537003494903102,0.6899039750893642,0.05131098553865034
DPY30,0.9521691771001799,0.09018499848028286,0.6415287734463628
DPYSL2,0.10202552707976743,0.3327096158954254,9.229230043313081e-07
DPYSL3,0.07646042167050385,0.5613837877518559,0.3371159828970045
DPYSL4,0.008718654785424556,0.00014289032028955335,9.477243143191002e-05
DPYSL5,0.0007471859064505465,0.06573247292911034,0.19913438535702818
DRAP1,0.15147383214377805,0.7522647695957235,0.3334216531668198
DRG2,0.5233044543031695,0.005533975505024696,0.9429313602014048
DROSHA,0.42536049401774434,0.7797671672799129,0.8809566671899428
DRP2,0.05024917638595797,0.7509764981337512,0.1494108080893271
DST,0.0017532358022656948,0.0055270763252512935,0.011251067996673645
DSTN,0.464356855373125,0.9122481047384443,1.759319224508835e-08
DTD1,0.07337868402930486,0.12378765710174454,0.19647181172222164
DTNB,0.6967404407459736,0.1380271688512263,0.14995983826042103
DTNBP1,0.007946876027159062,0.4369841659992634,0.0509512567666808
DTX1,0.016515650999714335,0.3053391208705265,0.964089113481715
DTX3,0.026636049589136176,0.5618353388218589,0.028005218940026184
DUSP1,0.5659797821506587,0.8038897508776071,0.0795299620978782
DUSP2,0.009746579544603092,0.24532401316710514,0.0036190934105550803
DUSP22,0.10959561349485222,0.7191861894511788,0.0018767780680607608
DUSP23,0.06928046777923605,0.04095274166353749,0.4683566236610549
DUSP26,0.08060168240339288,0.5484185417729397,0.12358745008058064
DUSP4,3.0731035645215246e-06,0.002497391228771107,3.359618851803062e-07
DUSP6,0.411725161952173,0.19412239192537709,0.08563873249876473
DVL2,0.6978347429058651,0.4701710713447882,0.011078862443127738
DVL3,0.002251540229790652,0.8719241447965508,0.1839152325608276
DYM,0.2048394359953691,0.8641472087053002,0.9647574801366496
DYNC1H1,0.034099744290641124,0.007779381504510417,0.14772940084730687
DYNC1I2,0.0002584372701821103,0.33948985021260786,0.005318755980330376
DYNC1LI1,0.0006995746273790284,0.5556511852183403,0.08896505669731931
DYNC1LI2,0.8227205164380287,0.5410841094389549,0.00043085069159583457
DYNC2H1,0.4528491878474782,0.41880193962346546,0.9309147737881811
DYNC2LI1,0.00796331757489347,0.0037464378385404125,0.1935628828334333
DYNLL1,0.004136796085765016,0.07700402360814944,1.4296776264086894e-07
DYNLL2,9.797357987702695e-05,0.2725270250735664,0.2205766334382234
DYNLT3,0.6111942593697313,0.6815429859655038,0.4937935992285758
DYRK1A,0.053749497165623675,0.33026306382718756,0.09093640707507354
DYRK1B,0.0519904853561912,0.8245370604191378,0.47426889582867615
DYRK3,0.9366278652423506,0.3236713989362853,0.23846347800966786
DZIP1,0.030655129483180315,0.6691518720631415,0.6807258987383249
DZIP3,0.006334934006905983,0.4344500831491571,0.48351076542430727
E2F4,0.5020051197422617,0.7648511745557941,0.836816278671282
E2F6,0.2907135585216002,0.8701684378623422,0.39968372072295777
EBAG9,0.4119711633422307,0.05775848571355516,0.2347314597008832
EBNA1BP2,0.3333938587889275,0.11593525910605548,0.05256805315674339
ECD,0.009771695910674469,0.14159154013411582,0.05835517315060839
ECE1,0.5181094132836026,0.4035037333073134,0.02215708987370848
ECHDC1,0.9452101911929173,0.4765173317650955,0.27078793867784234
ECHS1,0.005135261026578018,0.09833235628811603,0.03108089123083174
ECI1,0.007204471158256442,0.11018560168475766,0.10091987145864618
ECI2,0.08721018189197083,0.32219957511486724,0.1321272499811693
ECPAS,0.5954002599246622,0.1527701752631777,0.7100534524654524
ECSIT,0.030614176886246302,0.14601681704609243,0.04410650868428714
EDC3,0.8149835470699538,0.7875543255149796,0.3467066683652763
EDC4,0.01122124967277415,0.6883084930592225,0.7014473281320609
EDEM1,0.004962087897673904,0.24369722174519723,0.6780292073318754
EDEM3,0.4160491615894226,0.04853641137441121,0.28790939731978255
EDF1,0.3401838385779528,0.5996845292523356,0.041318635725115176
EDIL3,0.00981237734327563,0.058471719888142856,0.021259775967364388
EDNRB,0.09667238458344364,0.4339848216349721,0.1311837706283016
EDRF1,0.9273273323806001,0.2075372471970105,0.0367227296514472
EEA1,0.4805507189698346,0.4121586149532487,0.3535608420136162
EED,0.4278794963215582,0.6683025604297526,0.4086760151150343
EEF1A1,8.147811320637811e-09,0.05621193418267534,0.009227314181032202
EEF1A2,0.29612149585994874,0.5310855074464039,0.06763841612678564
EEF1AKNMT,0.01010269910115618,0.7158273171542039,0.5486235668766007
EEF1B2,0.41410911928495653,0.349634845254111,0.02883019020425079
EEF1D,0.0024290159359813836,0.10186609373557495,0.17146133219878093
EEF1G,0.00014656882298910514,0.09761055155793578,0.08647839795115184
EEF2,4.273257107265762e-10,7.479291102562905e-06,3.670250903491494e-11
EEF2K,0.020944722813173656,0.14164490670774033,0.5604345822020805
EEFSEC,0.5078287694212471,0.8642430843900979,0.09992260353951951
EFEMP2,0.7566577379317301,0.06598349508474935,0.129990447287731
EFHD2,0.004719842939723443,0.21956655763722616,0.031425092831871636
EFL1,0.30414381374885086,0.6869101518810619,0.9291773433260825
EFNA2,0.0220714828442011,0.7297394474178893,0.001531855931206489
EFNA3,0.012796847124715533,0.7896197862272972,0.16165960083965655
EFNB1,2.5542494941510444e-06,0.0007713601746586682,0.024749527053321452
EFNB3,0.020485730591790208,0.10591270657379569,0.08799227822193487
EFTUD2,0.0023271531338976384,0.010249872035090214,0.8289494093090507
EGFL7,0.18370007342425038,0.34329469926163825,0.2164595449487512
EGR1,0.20875450028230705,0.5993935369196677,0.2942258502801007
EHBP1,0.0013308351474221065,0.01802332285475821,0.7913862352651952
EHD3,0.010068587249242048,0.01435705446087617,0.00043137674623093953
EHMT2,0.7856899134051609,0.8451496848280269,4.902792868187782e-07
EI24,0.6526588677099987,0.4097350075787882,0.04633521032050897
EIF1AD,0.09790398880973457,0.0077406093883844364,0.006295880067301763
EIF1B,2.6467103253180957e-07,0.05123896897310564,0.013989741154622582
EIF2A,0.31586206960088553,0.10410821257830466,0.0014319135228804782
EIF2AK4,0.21494885460431895,0.04733012924023286,0.48487071939962156
EIF2B1,0.12106907945855143,0.6846802342130338,0.5234415826803154
EIF2B2,0.17753821896355026,0.46354062959782294,0.21327033399019693
EIF2B3,0.38820782151663674,0.007169600463001757,0.8799213847358817
EIF2B4,0.42332858693429476,0.16106309055581705,0.1793418241779685
EIF2B5,0.1972203019250621,0.9923997844561534,0.8934967478428781
EIF2S1,0.03923415974412342,0.008136964543453622,0.48245970008971595
EIF2S2,0.0067625889285064834,0.794986617880319,0.08520595444421297
EIF3A,0.9371831267561562,0.4011143080464116,0.27855089507210606
EIF3D,0.6645825720924765,0.18432961586456661,0.3320394128468634
EIF3E,0.0037148201672730164,0.4785197701936622,0.4152485209214115
EIF3F,5.582537187279806e-07,0.10983683265405693,0.19540339941987214
EIF3G,0.18604280751486288,0.683672384768016,0.26338898518938264
EIF3H,0.00066594875900305,0.10098784260600484,0.0006189744535101585
EIF3I,0.36980373774876535,0.03944609212887622,0.5206906218940678
EIF3J,0.05422553814612046,0.013228166689098616,0.9118102090786254
EIF3K,0.9443502766711837,0.5418980813220935,0.00021321285469954286
EIF3L,3.9711359827751754e-08,0.020155265777937217,0.03557617286461617
EIF3M,0.6863352681388845,0.7379192491331765,0.00863225543980938
EIF4A1,0.3063966221695355,0.02152979330623588,0.047885563494101155
EIF4A2,0.011741669629462615,0.11586374907778337,0.04927723092910932
EIF4A3,0.5028240431114741,0.5452885488305222,0.5072242100229265
EIF4B,0.28269908515019265,0.10354339120615631,9.675407005150702e-05
EIF4E,0.6148347950116986,0.37175378835241984,0.8054219738899621
EIF4E2,0.6105785017150204,0.6764766848631718,0.6141797240248683
EIF4E3,0.010499537976517927,0.014882930417140486,0.0028409006028427986
EIF4EBP1,0.14093501163402333,0.4304949464387767,0.45100923420798333
EIF4G1,0.2834624145822836,0.09677236051923943,0.7915972020959651
EIF4G2,0.08975594881264336,0.013270551329933815,0.025240567049596763
EIF4G3,5.0521570671805695e-06,0.022695746172705655,0.13059496592695485
EIF5,0.8659010601345294,0.532384824279243,0.06961827821186013
EIF5B,0.16207997683967978,0.524382272969166,0.21426867082366297
EIF6,0.16764458362056903,0.38301633312630434,0.28573776192907857
EIPR1,0.018757189229837903,0.19262509664354815,0.0032041043266885366
ELAC2,0.0584132217414878,0.8898793395212566,0.18916924473951402
ELAPOR2,0.26839731916751763,0.17592036516973295,0.001918067481500325
ELAVL1,3.259460973133181e-06,0.1474491338119158,0.3832793907279317
ELAVL2,0.035998975786241075,0.002149080371825078,0.03134199538538256
ELAVL3,0.03405036686969615,0.23423829788462142,0.19750239672580272
ELAVL4,0.013923517882919042,0.0622954512671828,0.01858410379456945
ELF2,0.1389223394967965,0.6015474887719805,0.936115492232808
ELK1,0.04347076972299819,0.41485324671394175,1.9103316177819314e-07
ELL,0.6275498405138177,0.8135413958111319,0.33619349877445637
ELL2,0.647724725906543,0.08009240747518341,5.573880915517973e-05
ELMO2,0.954265771404758,0.5546462788557438,0.5300139660536323
ELMOD1,0.0085606439932948,0.8661404894724701,0.18476005110668198
ELOA,0.8973678173286467,0.7138030414635164,0.040955767585611286
ELOC,0.0010055026327207472,0.0710437151669607,0.6228554873846478
ELOVL5,0.08246572207450482,0.3381733402172949,0.07521195095906495
ELOVL6,0.00025291432425696364,0.01940179949573071,9.908413387426859e-05
ELP1,0.9611453562867649,0.2224903395830046,0.6250843664283063
ELP2,0.36372425190173685,0.10314115861970553,0.4161935467784281
ELP3,0.710913248456799,0.34539060788112586,0.5677970600085889
ELP6,0.06637884228180312,0.6383902099772583,0.7238401218901127
EMC1,0.4050080573675549,0.37925551647220873,0.0685052377678938
EMC2,0.00997854196308592,0.1247231257945818,0.9677021834333613
EMC3,0.03522966488009958,0.025373558697344402,0.4636392120736159
EMC4,0.1331733651198301,0.3993159669585938,0.21503008755061814
EMC6,0.03933747677423528,0.4500854149865706,0.07431817448580565
EMC7,0.006198334995778012,0.06129298977615435,0.10090575979322887
EMC9,0.3745083035094565,0.11800039825442786,0.8874409088759121
EMD,0.9042526682451192,0.21888054996690068,0.5072150825006281
EMG1,0.629758020932087,0.29647445395125965,0.3963494625024323
EML1,0.007672485571939807,0.2681530020440692,0.00103678973793688
EML2,0.4947417809044735,0.0017049974128920187,0.000579896938141409
EMX1,0.0032075611715219584,0.16026978327990624,0.009582848867652377
EMX2,0.041480144040990395,0.08237949674923152,0.00011577504640816157
ENC1,5.494619986542296e-07,0.2039281253766313,0.0010228372038910457
ENDOD1,0.007360837598147283,0.5156908979197428,0.04744962010636492
ENG,0.19461021129035394,0.22509897279485824,0.08238634966218439
ENO1,0.03631269835086068,0.09765698209619432,0.046023373763169846
ENO2,0.00036104551922185854,0.00038725451122451765,0.042011992457990296
ENOX1,0.3866638198761787,0.19277578591821248,0.3541285158762118
ENPP5,0.19493437270070435,0.24259815630766127,0.5084332068930413
ENSA,0.8940531272236628,0.6801113055774217,0.2612167904876741
ENTPD3,2.711448893605451e-09,0.0189088457885655,0.0018941767491895524
ENTPD4,6.486523726548529e-05,0.7473183000172687,0.9608574199116128
ENTR1,0.3191916944594826,0.7554502345342021,0.5734669257891658
ENY2,0.020583295061010077,0.9827891082370671,0.12627888948242033
EPB41L2,0.020103318156064438,0.33590275595999514,0.0007654328814712607
EPB41L3,1.150957401032836e-05,0.23785090054926358,0.9529488999543994
EPC2,0.14080788707430913,0.7152461339985594,0.20020787250751104
EPHB3,0.21774486792061276,0.7502246982067389,0.14117409083564256
EPHB6,2.51716680602799e-05,0.11597299685263374,0.011493663798633516
EPHX1,0.005393709847225269,2.653527885538887e-05,0.49373671449262824
EPN2,0.017858050434017943,0.3995918969646334,0.12432644064318854
EPRS1,7.067837935588613e-05,0.35487431148283616,0.4757590862907517
EPS15,0.7079948144292136,0.23105439645580206,0.003847030425743243
EPS15L1,0.20538354969217035,0.5916658427592586,0.008758046253713857
EPS8,0.0005234413160955122,0.00946906647297042,0.2685804929333819
ERAL1,0.20740229572398594,0.5550596636436174,0.32574380306698897
ERBIN,0.11338889811766813,0.13489530029821836,0.24891064469832003
ERC2,0.00035082788198599694,0.0227990901589157,0.368596468195777
ERCC1,0.003502110868058226,0.5427662932766701,0.7359062198679176
ERCC2,0.7504730525981401,0.5226800254048438,0.2567761827580413
ERCC3,0.005677406074047581,0.9645141892528521,0.2780671076996058
ERCC8,0.9100802606752296,0.4805888606230736,0.3100816619200759
ERG28,0.0036609426450451574,0.09377415709232828,0.26500030637205024
ERGIC1,0.8267268205680327,0.048477178417531436,0.17547329864271713
ERGIC2,1.3354855362982871e-05,0.12879037157970663,0.23679191944813296
ERGIC3,0.0231312311490189,0.4945090247534747,0.15668479041802294
ERH,0.09924785989015218,0.4248500296149983,0.7764185427781116
ERICH1,0.13573823883310585,0.7578909657152171,0.5128355661648097
ERLEC1,0.04057758279873938,0.009780924717091518,0.02658577632810862
ERLIN2,0.6374306481332637,0.27173265512728806,0.3399672542061127
ERMARD,0.24914935038107125,0.9983029255904199,0.25232415825700955
ERO1A,0.00011003197982141601,0.37716631097286896,0.022988453630543824
ERP29,0.08795427447204991,0.17597039863598507,0.316103871587011
ERP44,0.7507706532803895,0.08609766431100822,0.4208716387682735
ERRFI1,0.17538845474798478,0.2249430061359451,0.0002080825666388019
ESAM,0.2580111790958646,0.20172635563681313,0.008106927236197464
ESCO1,0.24842937016770983,0.5397616286531588,0.22534715369796107
ESD,0.3976550115105383,0.942240421194899,0.043979676441411215
ESF1,0.04288022013495975,0.31428079259353797,0.300651846299548
ESRRA,0.9168263010829585,0.16458942449169864,0.02501168920499779
ESS2,0.5662840562019547,0.05301191301001434,0.2490973506195417
ESYT1,0.06020301140176379,0.23553328137752602,0.08971954621007219
ETF1,0.3308962549081383,0.5271144604412441,0.16171371009743551
ETFA,0.06231239574399536,0.6140922848651185,0.4013653776955844
