,0
KLHDC3,2
PSME3,2
ARHGEF12,2
MFHAS1,2
PSMD8,2
NKAIN2,2
LRRC55,2
IGFBPL1,2
KLF6,2
IGSF21,2
PCYOX1,2
PLPPR4,2
NLGN1,2
IKZF4,2
NLK,2
KLHDC8A,2
PTK2B,2
MFSD4A,2
MGAT3,2
NEUROD6,2
ANKS1B,2
PTPRK,2
PTPRG,2
IER5,2
PTPRD,2
KLHL1,2
PTPRA,2
METTL5,2
NEXMIF,2
PDE4D,2
PLPPR3,2
MGMT,2
MGLL,2
NGB,2
PTPN13,2
PTPA,2
ARMCX1,2
NFIL3,2
PTPRT,2
NMNAT2,2
PSD3,2
PRPSAP2,2
NRCAM,2
MDGA2,2
PRPF6,2
MCUB,2
PCDH10,2
IQSEC2,2
PROM1,2
NRG3,2
IRGQ,2
KIF5A,2
NRP1,2
ISOC1,2
ARFGEF3,2
PNMA2,2
ATP2B2,2
ISYNA1,2
PRR12,2
ATP2C1,2
LSM11,2
LSAMP,2
PCSK2,2
PRUNE1,2
NOL4L,2
PLXDC1,2
NOVA2,2
NPAS2,2
NPNT,2
MEF2D,2
KLF13,2
PLXDC2,2
PCDH9,2
LRRTM3,2
INPP4A,2
ARFGAP3,2
INPP5E,2
PCDH19,2
PRR36,2
KIFBP,2
NR2F1,2
NIPA1,2
SCN3A,2
RIMS4,2
THAP1,2
DCX,2
TET3,2
TENT4B,2
TENM2,2
TENM1,2
TECPR2,2
DERL1,2
TBC1D9,2
ADAMTS3,2
DGKH,2
DGKI,2
TAOK1,2
TANC2,2
ADAMTSL2,2
ADARB1,2
ADCY1,2
TAC3,2
SYT7,2
DISP2,2
SYT6,2
DKK3,2
SYT5,2
ADCY5,2
SYT13,2
SYT1,2
SYNPR,2
DCLK1,2
TIAM2,2
TIMP2,2
DACT3,2
TMEM59,2
TMEM268,2
CRYGD,2
CSGALNACT1,2
TMEM254,2
TMEM245,2
CSPG5,2
TMEM181,2
CSRNP3,2
TMEM163,2
CTNNA2,2
CTNND2,2
CTR9,2
DLGAP4,2
TMEM14A,2
TMEM121B,2
TMEM121,2
CXADR,2
TMEM108,2
TMED3,2
TMCC2,2
BICDL1,2
TM9SF3,2
CYRIA,2
TM6SF1,2
CYTH3,2
TLN2,2
TLE4,2
ACTN2,2
SYN3,2
DMTN,2
SYN2,2
SOCS7,2
SOBP,2
SNX7,2
ELAVL1,2
ELFN2,2
ELMOD2,2
SNN,2
EMC10,2
BBC3,2
AFMID,2
SMYD5,2
BASP1,2
AGAP1,2
SORT1,2
SMIM13,2
EPB41L1,2
AGFG1,2
AGGF1,2
SLITRK5,2
BAIAP2,2
AGK,2
AGL,2
BACH2,2
SLIT2,2
EPHB2,2
SLIT1,2
EPHB6,2
BACE2,2
SMARCA1,2
CREG2,2
EFNA5,2
EDEM3,2
SVOP,2
SUSD4,2
SUN1,2
DNAJC6,2
SUMF2,2
DNM3,2
STX7,2
STUM,2
DOC2A,2
STT3B,2
DOCK3,2
DOCK9,2
ADGRB2,2
SPOCK1,2
ADGRB3,2
STAU2,2
DPYSL3,2
DPYSL5,2
ST3GAL1,2
DUSP22,2
BCAT1,2
SSTR2,2
DUSP7,2
SSTR1,2
DYNC1I1,2
SSBP3,2
SSBP2,2
SRCIN1,2
DPP10,2
TMEM59L,2
TMEM63C,2
TMEM74,2
ZADH2,2
YWHAE,2
CCDC24,2
CCDC3,2
XYLT1,2
XKR4,2
CCDC85A,2
BTRC,2
WNT4,2
CCNA1,2
CCNQ,2
CCSAP,2
WBP4,2
CBY1,2
CCT5,2
VMP1,2
CDC42,2
VAT1L,2
CDH22,2
VAPB,2
CDH3,2
UST,2
CDH6,2
USP6NL,2
USP46,2
ABI2,2
ABI3BP,2
CDK5R2,2
VPS41,2
CDKN1C,2
ZBTB43,2
ABCA5,2
ZWILCH,2
CACNA1A,2
CACNA1C,2
CACNA1G,2
AAK1,2
CACNA2D2,2
CACNA2D3,2
ZNF7,2
CACNB4,2
CACNG8,2
CADM1,2
CADM2,2
ZNF385D,2
ZBTB46,2
ZNF385B,2
ZNF382,2
CALY,2
CAMK1D,2
CAMK4,2
CAMKV,2
ZMYND8,2
ZMYND11,2
ZFPM2,2
ZEB2,2
CARHSP1,2
ZDHHC23,2
ZCCHC2,2
ABCA3,2
CALN1,2
SLC8A1,2
CDS2,2
CELF2,2
CLSTN1,2
CLSTN2,2
TSPO,2
CLVS2,2
CMIP,2
CNIH2,2
CNKSR2,2
TSHZ3,2
CNPPD1,2
TRUB2,2
TRPM3,2
TRIP13,2
TRIM67,2
CLOCK,2
TRIM35,2
TRAPPC1,2
ACE,2
TPPP,2
